Simulation,Nombre de faillites,Poids total
1,9987,50000000.0
2,9984,75000000.0
3,9973,112500000.0
4,9960,168750000.0
5,9930,253125000.0
6,9901,379687500.0
7,9866,569531250.0
8,9787,854296875.0
9,9674,1281445312.5
10,9451,1922167968.75
11,8883,2883251953.125
12,7066,4324877929.6875
13,5297,6487316894.53125
14,3920,9730975341.796875
15,2768,14596463012.695312
16,1772,21894694519.04297
17,1036,32842041778.564453
18,508,49263062667.84668
19,224,73894594001.77002
20,64,110841891002.65503
