Simulation,Nombre de faillites,Poids total
1,9994,50000000.0
2,9994,75000000.0
3,9994,112500000.0
4,9992,168750000.0
5,9985,253125000.0
6,9965,379687500.0
7,9938,569531250.0
8,9849,854296875.0
9,9633,1281445312.5
10,9325,1922167968.75
11,9020,2883251953.125
12,8679,4324877929.6875
13,8266,6487316894.53125
14,7747,9730975341.796875
15,7124,14596463012.695312
16,6387,21894694519.04297
17,5304,32842041778.564453
18,3484,49263062667.84668
19,10,73894594001.77002
20,0,110841891002.65503
