Simulation,Nombre de faillites,Poids total
1,10000,50000000.0
2,9999,75000000.0
3,9997,112500000.0
4,9997,168750000.0
5,9993,253125000.0
6,9983,379687500.0
7,9963,569531250.0
8,9887,854296875.0
9,9618,1281445312.5
10,9345,1922167968.75
11,9025,2883251953.125
12,8669,4324877929.6875
13,8243,6487316894.53125
14,7738,9730975341.796875
15,7101,14596463012.695312
16,6383,21894694519.04297
17,5428,32842041778.564453
18,4198,49263062667.84668
19,2646,73894594001.77002
20,786,110841891002.65503
