Simulation,Nombre de faillites,Poids total
1,9998,50000000.0
2,9998,75000000.0
3,9998,112500000.0
4,9998,168750000.0
5,9996,253125000.0
6,9993,379687500.0
7,9990,569531250.0
8,9984,854296875.0
9,9977,1281445312.5
10,9963,1922167968.75
11,9938,2883251953.125
12,9124,4324877929.6875
13,8523,6487316894.53125
14,7979,9730975341.796875
15,7407,14596463012.695312
16,6771,21894694519.04297
17,6082,32842041778.564453
18,5342,49263062667.84668
19,4521,73894594001.77002
20,3608,110841891002.65503

