Simulation,Nombre de faillites,Poids total
1,10000,50000000.0
2,10000,75000000.0
3,10000,112500000.0
4,10000,168750000.0
5,10000,253125000.0
6,9999,379687500.0
7,9986,569531250.0
8,9968,854296875.0
9,9912,1281445312.5
10,9773,1922167968.75
11,9541,2883251953.125
12,9288,4324877929.6875
13,8979,6487316894.53125
14,8643,9730975341.796875
15,8243,14596463012.695312
16,7666,21894694519.04297
17,6908,32842041778.564453
18,5726,49263062667.84668
19,3960,73894594001.77002
20,1332,110841891002.65503
