Simulation,Nombre de faillites,Poids total
1,9987,50000000.0
2,9984,75000000.0
3,9972,112500000.0
4,9960,168750000.0
5,9932,253125000.0
6,9902,379687500.0
7,9866,569531250.0
8,9782,854296875.0
9,9669,1281445312.5
10,9456,1922167968.75
11,8873,2883251953.125
12,7107,4324877929.6875
13,5341,6487316894.53125
14,3903,9730975341.796875
15,2809,14596463012.695312
16,1789,21894694519.04297
17,1037,32842041778.564453
18,502,49263062667.84668
19,224,73894594001.77002
20,63,110841891002.65503
