Simulation,Nombre de faillites,Poids total
1,9893,50000000.0
2,9892,75000000.0
3,9889,112500000.0
4,9885,168750000.0
5,9880,253125000.0
6,9873,379687500.0
7,9864,569531250.0
8,9848,854296875.0
9,9813,1281445312.5
10,9732,1922167968.75
11,9374,2883251953.125
12,8122,4324877929.6875
13,6455,6487316894.53125
14,4664,9730975341.796875
15,2999,14596463012.695312
16,1616,21894694519.04297
17,572,32842041778.564453
18,101,49263062667.84668
19,2,73894594001.77002
20,0,110841891002.65503
