Simulation,Nombre de faillites,Poids total
1,9998,50000000.0
2,9998,75000000.0
3,9998,112500000.0
4,9997,168750000.0
5,9990,253125000.0
6,9983,379687500.0
7,9972,569531250.0
8,9948,854296875.0
9,9906,1281445312.5
10,9808,1922167968.75
11,9551,2883251953.125
12,9248,4324877929.6875
13,8926,6487316894.53125
14,8583,9730975341.796875
15,8166,14596463012.695312
16,7621,21894694519.04297
17,6918,32842041778.564453
18,6075,49263062667.84668
19,5013,73894594001.77002
20,3785,110841891002.65503
