Simulation,Nombre de faillites,Poids total
1,9987,50000000.0
2,9984,75000000.0
3,9973,112500000.0
4,9959,168750000.0
5,9931,253125000.0
6,9900,379687500.0
7,9865,569531250.0
8,9782,854296875.0
9,9659,1281445312.5
10,9436,1922167968.75
11,8869,2883251953.125
12,7666,4324877929.6875
13,6198,6487316894.53125
14,4782,9730975341.796875
15,3576,14596463012.695312
16,2372,21894694519.04297
17,1368,32842041778.564453
18,664,49263062667.84668
19,281,73894594001.77002
20,77,110841891002.65503
