Simulation,Nombre de faillites,Poids total
1,9987,50000000.0
2,9984,75000000.0
3,9972,112500000.0
4,9960,168750000.0
5,9932,253125000.0
6,9901,379687500.0
7,9865,569531250.0
8,9777,854296875.0
9,9661,1281445312.5
10,9419,1922167968.75
11,8711,2883251953.125
12,7153,4324877929.6875
13,5647,6487316894.53125
14,4194,9730975341.796875
15,2995,14596463012.695312
16,1917,21894694519.04297
17,1112,32842041778.564453
18,555,49263062667.84668
19,244,73894594001.77002
20,70,110841891002.65503
