Simulation,Nombre de faillites,Poids total
1,9987,50000000.0
2,9984,75000000.0
3,9972,112500000.0
4,9957,168750000.0
5,9929,253125000.0
6,9897,379687500.0
7,9846,569531250.0
8,9741,854296875.0
9,9553,1281445312.5
10,9118,1922167968.75
11,8038,2883251953.125
12,6579,4324877929.6875
13,5104,6487316894.53125
14,3876,9730975341.796875
15,2751,14596463012.695312
16,1791,21894694519.04297
17,1036,32842041778.564453
18,505,49263062667.84668
19,226,73894594001.77002
20,64,110841891002.65503
